type,brand,model,chipset,vram,core_clock,boost_clock,color,length,price
GPU,MSI,N730-4GD3,GeForce GT 730,4000000000,700000000.0,,Black,152.0,0.0
GPU,MSI,N730-4GD3V2,GeForce GT 730,4000000000,700000000.0,,White,145.0,90.83
GPU,MSI,N730K-1GD5LP/OC,GeForce GT 730,1000000000,1006000000.0,,Black / Blue,140.0,0.0
GPU,MSI,N730K-2GD3/OC,GeForce GT 730,2000000000,1006000000.0,,Black / Blue,146.0,0.0
GPU,MSI,N730K-2GD3H/LP,GeForce GT 730,2000000000,902000000.0,,Black / White,146.0,129.47
GPU,MSI,N730K-2GD5LP/OC,GeForce GT 730,2000000000,1006000000.0,,Black,141.0,0.0
GPU,MSI,N740-1GD5,GeForce GT 740,1000000000,1006000000.0,,Black / Blue,165.0,0.0
GPU,MSI,N740-2GD3,GeForce GT 740,2000000000,1006000000.0,,Black / Blue,165.0,0.0
GPU,MSI,N740-2GD3V1,GeForce GT 740,2000000000,900000000.0,,Black / Blue,169.0,0.0
GPU,MSI,N740-2GD5,GeForce GT 740,2000000000,1006000000.0,,Black / Blue,165.0,0.0
GPU,MSI,N740-4GD3,GeForce GT 740,4000000000,1006000000.0,,Black / Blue,165.0,0.0
GPU,MSI,N750-1GD5/OC,GeForce GTX 750,1000000000,1059000000.0,1137000000.0,Black,212.0,0.0
GPU,MSI,N750-2GD5/OC,GeForce GTX 750,2000000000,1059000000.0,1137000000.0,Black / Blue,165.0,0.0
GPU,MSI,N750TI-2GD5/OC,GeForce GTX 750 Ti,2000000000,1059000000.0,1137000000.0,Black,212.0,0.0
GPU,MSI,N750TI-2GD5/OCV1,GeForce GTX 750 Ti,2000000000,1059000000.0,1137000000.0,Black / Blue,165.0,0.0
GPU,MSI,N750ti-2GD5TLP,GeForce GTX 750 Ti,2000000000,1020000000.0,1085000000.0,Black,146.0,0.0
GPU,MSI,N760 2GD5/OC,GeForce GTX 760,2000000000,1033000000.0,1098000000.0,Black / Red,170.0,0.0
GPU,MSI,N760-2GD5/OC,GeForce GTX 760,2000000000,1006000000.0,1072000000.0,Black,242.0,0.0
GPU,MSI,N760-2GD5T/OC,GeForce GTX 760,2000000000,1059000000.0,1124000000.0,Black / Blue,260.0,0.0
GPU,MSI,N770-2GD5/OC,GeForce GTX 770,2000000000,1072000000.0,1124000000.0,Black / White,267.0,0.0
GPU,MSI,N780-3GD5,GeForce GTX 780,3000000000,863000000.0,,Black / Silver,267.0,0.0
GPU,MSI,N8400GS-D512H/LP,GeForce 8400 GS,500000000,520000000.0,,Black / Silver,,0.0
GPU,MSI,NTITAN Black 6GD5,GeForce GTX Titan Black,6000000000,889000000.0,980000000.0,Black / Silver,267.0,0.0
GPU,MSI,NTITAN Z 12GD5,GeForce GTX Titan Z,12000000000,705000000.0,876000000.0,Black / Silver,269.0,0.0
GPU,MSI,QUICK SILVER,GeForce GTX 1070,8000000000,1506000000.0,1721000000.0,Black / Silver,279.0,0.0
GPU,MSI,QUICK SILVER OC,GeForce GTX 1070,8000000000,1506000000.0,1797000000.0,Black / Silver,279.0,1332.75
GPU,MSI,R4350-MD1GD3H/LP,Radeon HD 4350,1000000000,600000000.0,,Black / Red,166.0,0.0
GPU,MSI,R4350-MD512H,Radeon HD 4350,500000000,600000000.0,,Red,,149.94
GPU,MSI,R4350-MD512H/D3,Radeon HD 4350,500000000,650000000.0,,Red,,0.0
GPU,MSI,R5 230 2GD3H LP,Radeon R5 230,2000000000,625000000.0,,Black / White,164.0,0.0
GPU,MSI,R5 230 2GD5H LP,Radeon R5 230,2000000000,625000000.0,,Black,168.0,0.0
GPU,MSI,R5450-MD1GD3H/LP,Radeon HD 5450,1000000000,,,Black / Silver,,0.0
GPU,MSI,R5450-MD1GH/D2,Radeon HD 5450,1000000000,650000000.0,,Black / Silver,167.0,0.0
GPU,MSI,R5450-MD512D3H/LP,Radeon HD 5450,500000000,650000000.0,,Red / Silver,,0.0
GPU,MSI,R5670-MD1GD3,Radeon HD 5670,1000000000,775000000.0,,,,0.0
GPU,MSI,R5670-PD512,Radeon HD 5670,500000000,775000000.0,,Black / Silver,,0.0
GPU,MSI,R5670-PMD1G OC,Radeon HD 5670,1000000000,,,,,0.0
GPU,MSI,R5750-MD1G,Radeon HD 5750,1000000000,700000000.0,,Black / Silver,,0.0
GPU,MSI,R5770-PMD1G,Radeon HD 5770,1000000000,850000000.0,,Black / Silver,,0.0
GPU,MSI,R6450-2GD3H/LP,Radeon HD 6450,2000000000,625000000.0,,Black / Silver,165.0,0.0
GPU,MSI,R6450-MD1GD3/LP,Radeon HD 6450,1000000000,625000000.0,,Black / Silver,,95.0
GPU,MSI,R6450-MD2GD3/LP,Radeon HD 6450,2000000000,625000000.0,,Black / Red,145.0,0.0
GPU,MSI,R6570-MD1G/LP,Radeon HD 6570,1000000000,650000000.0,,Black / Silver,166.0,0.0
GPU,MSI,R6570-MD1GD3/LP,Radeon HD 6570,1000000000,650000000.0,,Black / Silver,,0.0
GPU,MSI,R6570-MD2GD3/LP,Radeon HD 6570,2000000000,650000000.0,,Black / Silver,166.0,0.0
GPU,MSI,R6670-MD1GD3,Radeon HD 6670,1000000000,800000000.0,,Black / Blue,176.0,0.0
GPU,MSI,R6670-MD1GD5,Radeon HD 6670,1000000000,800000000.0,,,,0.0
GPU,MSI,R6670-MD2GD3,Radeon HD 6670,2000000000,800000000.0,,Black / Red,176.0,0.0
GPU,MSI,R6670-MD2GD3v2,Radeon HD 6670,2000000000,800000000.0,,Black / Silver,176.0,0.0
GPU,MSI,R6770-MD1GD5,Radeon HD 6770,1000000000,800000000.0,,Black,,0.0
GPU,MSI,R6790-2PM2D1GD5,Radeon HD 6790,1000000000,840000000.0,,,245.0,0.0
GPU,MSI,R6850-PM2D1GD5/OC,Radeon HD 6850,1000000000,820000000.0,,,,0.0
GPU,MSI,R6850-PMD1GD5,Radeon HD 6850,1000000000,775000000.0,,,226.0,0.0
GPU,MSI,R6870-2PM2D1GD5,Radeon HD 6870,1000000000,900000000.0,,White / Red,223.0,0.0
GPU,MSI,R6950-2PM2D2GD5,Radeon HD 6950,2000000000,800000000.0,,White / Red,,0.0
GPU,MSI,R6970-2PM2D2GD5,Radeon HD 6970,2000000000,880000000.0,,White / Red,,0.0
GPU,MSI,R6990-4PD4GD5,Radeon HD 6990,4000000000,830000000.0,,Black / Silver,,0.0
GPU,MSI,R7 240 2GD3 LP,Radeon R7 240,2000000000,730000000.0,780000000.0,Black / Silver,144.0,0.0
GPU,MSI,R7 250 1GD5 OC,Radeon R7 250,1000000000,1100000000.0,,Black / Blue,193.0,0.0
GPU,MSI,R7 250 2GD3 OC,Radeon R7 250,2000000000,1050000000.0,1100000000.0,Black / Blue,110.0,0.0
GPU,MSI,R7 250X 1GD5,Radeon R7 250X,1000000000,1000000000.0,,Black / Blue,200.0,0.0
GPU,MSI,R7 250X 2GD5,Radeon R7 250X,2000000000,1000000000.0,,Black / Blue,201.0,0.0
GPU,MSI,R7 260 1GD5 OC,Radeon R7 260,1000000000,1050000000.0,,Black / Blue,202.0,0.0
GPU,MSI,R7 260X 2GD5 OC,Radeon R7 260X,2000000000,1175000000.0,,Black / Blue,202.0,0.0
GPU,MSI,R7 260X 2GD5 OCV1,Radeon R7 260X,2000000000,1050000000.0,,Black / Blue,202.0,0.0
GPU,MSI,R7 265 2GD5 OC,Radeon R7 265,2000000000,900000000.0,955000000.0,Black / Blue,221.0,0.0
GPU,MSI,R7 360 2GD5 OC,Radeon R7 360,2000000000,1100000000.0,,Black / White,165.0,294.1
GPU,MSI,R7 370 2GD5T OC,Radeon R7 370,2000000000,970000000.0,1020000000.0,Black / White,255.0,0.0
GPU,MSI,R7750-PMD1GD5/OC,Radeon HD 7750,1000000000,800000000.0,,Black / Silver,170.0,0.0
GPU,MSI,R7750-PMD2GD3,Radeon HD 7750,2000000000,800000000.0,,Black,167.0,0.0
GPU,MSI,R7770 PE1GD5/OC,Radeon HD 7770,1000000000,1100000000.0,,Black / Blue,232.0,0.0
GPU,MSI,R7770-2PMD1GD5/OC,Radeon HD 7770,1000000000,1000000000.0,,Black / Blue,234.0,0.0
GPU,MSI,R7770-PMD1GD5,Radeon HD 7770 GHz Edition,1000000000,1000000000.0,,Black / Blue,193.0,0.0
GPU,MSI,R7790-1GD5/OC,Radeon HD 7790,1000000000,1050000000.0,,Black / Blue,182.0,0.0
GPU,MSI,R7850 PE 2GD5/OC,Radeon HD 7850,2000000000,950000000.0,,Black / Blue,210.0,0.0
GPU,MSI,R7850-2GD5/OC,Radeon HD 7850,2000000000,900000000.0,,Black / Blue,201.0,0.0
GPU,MSI,R7850-Power-Edition-2GD5-OC,Radeon HD 7850,2000000000,950000000.0,,Black / Blue,210.0,0.0
GPU,MSI,R7870-2GD5T/OC,Radeon HD 7870 GHz Edition,2000000000,1050000000.0,,Black,241.0,0.0
GPU,MSI,R7950-2PMD3GD5,Radeon HD 7950,3000000000,800000000.0,,Black / Red,270.0,0.0
GPU,MSI,R7950-2PMD3GD5/OC,Radeon HD 7950,3000000000,830000000.0,,Black / Red,279.0,0.0
GPU,MSI,R7950-3GD5/OC BE,Radeon HD 7950,3000000000,830000000.0,840000000.0,Black / Red,269.0,0.0
GPU,MSI,R7970 PE 3GD5,Radeon HD 7970,3000000000,925000000.0,,Black / Yellow,304.0,0.0
GPU,MSI,R7970-2PMD3GD5,Radeon HD 7970,3000000000,925000000.0,,Black / Red,279.0,0.0
GPU,MSI,R7970-2PMD3GD5/OC,Radeon HD 7970,3000000000,1010000000.0,,Black / Red,275.0,0.0
GPU,MSI,R9 290 4GD5,Radeon R9 290,4000000000,947000000.0,,Black / Red,276.0,0.0
GPU,MSI,R9 290X 4GD5,Radeon R9 290X,4000000000,772000000.0,,Black / Red,292.0,0.0
GPU,MSI,R9 290X 4GD5 BF4,Radeon R9 290X,4000000000,772000000.0,1000000000.0,Black / Red,276.0,0.0
GPU,MSI,R9 295X2 8GD5,Radeon R9 295X2,8000000000,1018000000.0,,Black / Silver,307.0,0.0
GPU,MSI,R9 380 2GD5T OC,Radeon R9 380,2000000000,980000000.0,,Black / White,254.0,0.0
GPU,MSI,R9 380 4GD5T OC,Radeon R9 380,4000000000,980000000.0,,Black / White,254.0,0.0
GPU,MSI,R9 Fury X 4G,Radeon R9 Fury X,4000000000,1050000000.0,,Black / Red,195.0,0.0
GPU,MSI,RADEON RX 460 2G OC,Radeon RX 460,2000000000,1090000000.0,1210000000.0,Black / White,172.0,0.0
GPU,MSI,RADEON RX 460 4G OC,Radeon RX 460,4000000000,1090000000.0,1210000000.0,Black / White,172.0,0.0
GPU,MSI,RADEON RX VEGA 64 8G,Radeon RX VEGA 64,8000000000,1247000000.0,1546000000.0,Black / Red,280.0,0.0
GPU,MSI,RX 550 2GT LP OC,Radeon RX 550 - 512,2000000000,1100000000.0,1203000000.0,Black,170.0,0.0
GPU,MSI,RX 550 4GT LP OC,Radeon RX 550 - 512,4000000000,1100000000.0,1203000000.0,Black,170.0,0.0
GPU,MSI,RX 5700 8G,Radeon RX 5700,8000000000,1465000000.0,1725000000.0,Silver / Black,270.0,0.0
GPU,MSI,RX 5700 XT 8G,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Silver / Black,270.0,0.0
GPU,MSI,RX 580 8G,Radeon RX 580,8000000000,1257000000.0,1340000000.0,Black / Red,243.0,0.0
GPU,MSI,RX 580 8G V1,Radeon RX 580,8000000000,1257000000.0,1340000000.0,Black / Red,198.0,329.99
GPU,MSI,RX480-8G,Radeon RX 480,8000000000,1120000000.0,1266000000.0,Black / Red,242.0,0.0
GPU,MSI,Radeon RX 460 2GT LP,Radeon RX 460,2000000000,1090000000.0,1200000000.0,Black,169.0,0.0
GPU,MSI,Radeon RX 560 4GT LP OC,Radeon RX 560 - 1024,4000000000,1196000000.0,1275000000.0,Black,,0.0
GPU,MSI,Radeon RX 5700 8G,Radeon RX 5700,8000000000,1465000000.0,1725000000.0,Silver,270.0,0.0
GPU,MSI,Radeon RX 5700 XT 8G,Radeon RX 5700 XT,8000000000,1605000000.0,1905000000.0,Silver,270.0,0.0
GPU,MSI,Radeon RX Vega 56 8G,Radeon RX VEGA 56,8000000000,1156000000.0,1471000000.0,Black / Red,280.0,0.0
GPU,MSI,Radeon VII 16G,Radeon VII,16000000000,1400000000.0,1750000000.0,Silver,267.0,0.0
GPU,MSI,SEA HAWK,GeForce GTX 980 Ti,6000000000,1190000000.0,1291000000.0,Black / Silver,270.0,0.0
GPU,MSI,SEA HAWK X,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1845000000.0,Black / Silver,268.0,0.0
GPU,MSI,SEA HAWK X,GeForce RTX 2080 Ti,11000000000,1350000000.0,1755000000.0,Black / Silver,268.0,0.0
GPU,MSI,SEA HAWK X,GeForce RTX 2080,8000000000,1515000000.0,1860000000.0,Black / Silver,268.0,0.0
GPU,MSI,SEA HAWK X,GeForce GTX 1080,8000000000,1708000000.0,1847000000.0,Black / Silver,270.0,0.0
GPU,MSI,SEA HAWK X,GeForce GTX 1070,8000000000,1506000000.0,1797000000.0,Black / Silver,270.0,0.0
GPU,MSI,SEA HAWK X,GeForce GTX 1080 Ti,11000000000,1569000000.0,1683000000.0,Black,269.0,0.0
GPU,MSI,TRI FROZR,GeForce RTX 2070,8000000000,1410000000.0,1620000000.0,Black,304.0,0.0
GPU,MSI,TWIN FAN,GeForce RTX 3060 Ti,8000000000,1410000000.0,1665000000.0,Black / Silver,230.0,0.0
GPU,MSI,TWIN FAN OC,GeForce RTX 3060 Ti,8000000000,1410000000.0,1695000000.0,Black / Silver,230.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 680,4000000000,1058000000.0,,Black / Silver,270.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 270,2000000000,900000000.0,975000000.0,Black / Red,256.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 770,2000000000,1098000000.0,,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,Radeon HD 7950,3000000000,880000000.0,,Black / Silver,261.0,0.0
GPU,MSI,TWIN FROZR,Radeon HD 7850,2000000000,860000000.0,,Black / Silver,197.0,459.59
GPU,MSI,TWIN FROZR,GeForce GTX 750,2000000000,1059000000.0,1137000000.0,Black / Red,248.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 780,3000000000,954000000.0,1006000000.0,Black / Red,265.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 280X,3000000000,1000000000.0,1050000000.0,Black / Red,269.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 980,4000000000,1190000000.0,1291000000.0,Black / Red,279.0,0.0
GPU,MSI,TWIN FROZR,Radeon HD 7850,2000000000,900000000.0,,Black / Silver,197.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 270X,4000000000,1030000000.0,,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 760,2000000000,1085000000.0,,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 780,6000000000,954000000.0,1006000000.0,Black / Red,266.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 750 Ti,2000000000,1085000000.0,1163000000.0,Black / Red,249.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 760,4000000000,1085000000.0,1150000000.0,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 280X,6000000000,1000000000.0,1050000000.0,Black / Red,269.0,0.0
GPU,MSI,TWIN FROZR,Radeon HD 7970,3000000000,1000000000.0,,Black / Silver,268.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 780 Ti,3000000000,1020000000.0,1085000000.0,Black / Red,266.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 270X,2000000000,1030000000.0,1120000000.0,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 770,4000000000,1137000000.0,1189000000.0,Black / Red,260.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 290X,4000000000,1040000000.0,,Black / Red,276.0,0.0
GPU,MSI,TWIN FROZR,Radeon HD 7870,2000000000,1050000000.0,,Black / Silver,270.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 290,4000000000,1007000000.0,,Black / Red,276.0,0.0
GPU,MSI,TWIN FROZR,Radeon R9 280,3000000000,933000000.0,1000000000.0,Black / Red,268.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 680,2000000000,1006000000.0,,Black / Silver,270.0,974.59
GPU,MSI,TWIN FROZR,GeForce GTX 680,2000000000,1058000000.0,,Black / Silver,270.0,0.0
GPU,MSI,TWIN FROZR,GeForce GTX 750,1000000000,1085000000.0,1163000000.0,Black / Red,249.0,0.0
GPU,MSI,TWIN FROZR II,Radeon HD 5850,1000000000,725000000.0,,Black / Silver,257.0,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 580,1500000000,800000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 560 Ti,2000000000,880000000.0,,,237.0,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 560 Ti,1000000000,822000000.0,,Black / Silver,237.0,0.0
GPU,MSI,TWIN FROZR II,Radeon HD 6950,2000000000,800000000.0,,Black / Silver,245.0,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 560,1000000000,870000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 560 Ti,1000000000,880000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 480,1500000000,700000000.0,,,264.0,0.0
GPU,MSI,TWIN FROZR II,Radeon HD 6770,1000000000,875000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 470,1250000000,607000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 570,1250000000,732000000.0,,Black / Silver,267.0,0.0
GPU,MSI,TWIN FROZR II,Radeon HD 6870,1000000000,900000000.0,,Black / Silver,255.0,0.0
GPU,MSI,TWIN FROZR II,GeForce GTX 570,1250000000,750000000.0,,,,0.0
GPU,MSI,TWIN FROZR II,Radeon HD 6950,2000000000,810000000.0,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR II GE,GeForce GTX 465,1000000000,607000000.0,,Black / Orange,,0.0
GPU,MSI,TWIN FROZR II GE,GeForce GTX 560 Ti,1000000000,900000000.0,,Black / Orange,,0.0
GPU,MSI,TWIN FROZR II SOC,GeForce GTX 460,750000000,750000000.0,,Black / Silver,252.0,0.0
GPU,MSI,TWIN FROZR III,Radeon HD 6950,1000000000,850000000.0,,,270.0,0.0
GPU,MSI,TWIN FROZR III,GeForce GTX 570,1250000000,770000000.0,,,,0.0
GPU,MSI,TWIN FROZR III PE,GeForce GTX 560 Ti 448,1250000000,,,Black / Silver,,0.0
GPU,MSI,TWIN FROZR III PE,Radeon HD 6950,2000000000,850000000.0,,,,0.0
GPU,MSI,V801-1279R,GeForce GTX Titan X,12000000000,1000000000.0,1075000000.0,Black / Silver,282.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1770000000.0,Black / Silver,257.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2070,8000000000,1410000000.0,1620000000.0,Silver / Black,226.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2060,6000000000,1365000000.0,1680000000.0,Black / Silver,226.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1650000000.0,Black / Silver,231.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1815000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS,GeForce RTX 2080,8000000000,1515000000.0,1710000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS 2X,GeForce RTX 3060 Ti,8000000000,1410000000.0,1665000000.0,Black / Silver,232.0,0.0
GPU,MSI,VENTUS 2X,GeForce RTX 3070,8000000000,1500000000.0,1725000000.0,Black / Silver,232.0,0.0
GPU,MSI,VENTUS 2X OC,GeForce RTX 3060 Ti,8000000000,1410000000.0,1695000000.0,Black / Silver,232.0,0.0
GPU,MSI,VENTUS 2X OC,GeForce RTX 3070,8000000000,1500000000.0,1755000000.0,Black / Silver,232.0,1299.99
GPU,MSI,VENTUS 3X,GeForce RTX 3080,10000000000,1440000000.0,,Black,305.0,0.0
GPU,MSI,VENTUS 3X,GeForce RTX 3060 Ti,8000000000,1410000000.0,1665000000.0,Black / Silver,316.0,0.0
GPU,MSI,VENTUS 3X,GeForce RTX 3090,24000000000,1400000000.0,,Black,305.0,0.0
GPU,MSI,VENTUS 3X,GeForce RTX 3070,8000000000,1500000000.0,1725000000.0,Black / Silver,305.0,0.0
GPU,MSI,VENTUS 3X OC,GeForce RTX 3070,8000000000,1500000000.0,1755000000.0,Black / Silver,305.0,0.0
GPU,MSI,VENTUS 3X OC,GeForce RTX 3060 Ti,8000000000,1410000000.0,1695000000.0,Black / Silver,316.0,0.0
GPU,MSI,VENTUS 3X OC,GeForce RTX 3080,10000000000,1440000000.0,,Black,305.0,0.0
GPU,MSI,VENTUS 3X OC,GeForce RTX 3090,24000000000,1400000000.0,,Black,305.0,2464.94
GPU,MSI,VENTUS GP,GeForce RTX 2080,8000000000,1710000000.0,,Silver / Black,255.0,0.0
GPU,MSI,VENTUS GP,GeForce RTX 2080 Ti,11000000000,1350000000.0,1545000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS GP,GeForce RTX 2070,8000000000,1410000000.0,1620000000.0,Silver / Black,232.0,0.0
GPU,MSI,VENTUS GP OC,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1665000000.0,Silver / Black,232.0,0.0
GPU,MSI,VENTUS GP OC,GeForce RTX 2080 Ti,11000000000,1350000000.0,1635000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS GP OC,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1785000000.0,Silver / Black,258.0,899.99
GPU,MSI,VENTUS OC,GeForce RTX 2080,8000000000,1515000000.0,1800000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS OC,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1830000000.0,Silver / Black,268.0,1329.99
GPU,MSI,VENTUS OC,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1785000000.0,Black / Silver,257.0,0.0
GPU,MSI,VENTUS OC,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1665000000.0,Black / Silver,231.0,0.0
GPU,MSI,VENTUS OC,GeForce RTX 2080 Ti,11000000000,1350000000.0,1635000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS OC,GeForce RTX 2060,6000000000,1365000000.0,1710000000.0,Silver / Black,226.0,0.0
GPU,MSI,VENTUS OCV1,GeForce RTX 2080 Ti,11000000000,1350000000.0,1575000000.0,Silver / Black,268.0,0.0
GPU,MSI,VENTUS XS,GeForce GTX 1660 Ti,6000000000,1500000000.0,1770000000.0,Black / White,204.0,0.0
GPU,MSI,VENTUS XS OC,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1830000000.0,Silver / Black,257.0,0.0
GPU,MSI,VENTUS XS OC,GeForce GTX 1660 SUPER,6000000000,1530000000.0,1815000000.0,Black / Silver,203.962,300.74
GPU,MSI,VENTUS XS OC,GeForce GTX 1660,6000000000,1530000000.0,1830000000.0,Black / White,204.0,0.0
GPU,MSI,VENTUS XS OC,GeForce GTX 1660 Ti,6000000000,1500000000.0,1830000000.0,,204.0,549.99
GPU,MSI,VENTUS XS OC,GeForce GTX 1650,4000000000,1485000000.0,1740000000.0,Black / White,170.0,316.07
GPU,MSI,VENTUS XS OC,GeForce GTX 1650 SUPER,4000000000,1530000000.0,1740000000.0,Black / Silver,180.0,290.0
GPU,MSI,VENTUS XS OC,GeForce RTX 2060,6000000000,1365000000.0,1710000000.0,Silver / Black,205.0,617.95
GPU,MSI,VR5570-MD1G,Radeon HD 5570,1000000000,650000000.0,,Black / Silver,167.0,0.0
GPU,MSI,WAVE,Radeon RX VEGA 64,8000000000,1406000000.0,1677000000.0,Silver / Red,283.0,0.0
GPU,NVIDIA,900-1G500-2500-000,Titan V,12000000000,1200000000.0,1455000000.0,Black / Gold,267.0,0.0
GPU,NVIDIA,900-1G600-2500-00,GeForce GTX Titan X,12000000000,1000000000.0,1075000000.0,Black / Silver,267.0,1996.12
GPU,NVIDIA,900-1G611-2500-000,Titan X (Pascal),12000000000,1417000000.0,1531000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,900-1G611-2530-000,Titan Xp,12000000000,1480000000.0,1582000000.0,Black,267.0,0.0
GPU,NVIDIA,900120052500000,GeForce GTX 770,2000000000,1046000000.0,1085000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,9001G4012500000,GeForce GTX 980,4000000000,1126000000.0,1216000000.0,Black / Silver,267.0,1539.11
GPU,NVIDIA,9001G4012510000,GeForce GTX 970,4000000000,1050000000.0,1178000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,9001G4112520001,GeForce GTX 1070,8000000000,1506000000.0,1683000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 3070,8000000000,1500000000.0,1730000000.0,Black,242.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2080 SUPER,8000000000,1650000000.0,1815000000.0,Silver,266.74,1349.0
GPU,NVIDIA,Founders Edition,GeForce RTX 3060 Ti,8000000000,1410000000.0,1670000000.0,Black / Silver,242.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2060,6000000000,1365000000.0,1680000000.0,Silver / Black,228.6,0.0
GPU,NVIDIA,Founders Edition,GeForce GTX 1080,8000000000,1607000000.0,1733000000.0,Black / Silver,267.0,1099.99
GPU,NVIDIA,Founders Edition,GeForce GTX 1080 Ti,11000000000,1480000000.0,1582000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 3090,24000000000,1395000000.0,1695000000.0,Black / Silver,313.0,0.0
GPU,NVIDIA,Founders Edition,GeForce GTX 1060 6GB,6000000000,1506000000.0,1709000000.0,Black / Silver,250.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2080 Ti,11000000000,1350000000.0,1635000000.0,,267.0,1899.0
GPU,NVIDIA,Founders Edition,GeForce GTX 1070 Ti,8000000000,1607000000.0,1683000000.0,Silver / Black,267.0,789.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2060 SUPER,8000000000,1470000000.0,1650000000.0,Silver,228.6,999.0
GPU,NVIDIA,Founders Edition,GeForce RTX 3080,10000000000,1440000000.0,1710000000.0,Black,285.0,0.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2070,8000000000,1410000000.0,1710000000.0,Silver / Black,228.6,2199.98
GPU,NVIDIA,Founders Edition,GeForce RTX 2070 SUPER,8000000000,1605000000.0,1770000000.0,Silver,266.74,1199.0
GPU,NVIDIA,Founders Edition,GeForce RTX 2080,8000000000,1515000000.0,1800000000.0,Black / Silver,267.0,0.0
GPU,NVIDIA,Star Wars Galactic Empire,Titan Xp,12000000000,1481000000.0,1582000000.0,Black / Red,267.0,2179.0
GPU,NVIDIA,Star Wars Jedi Order,Titan Xp,12000000000,1481000000.0,1582000000.0,Silver / Green,267.0,2379.0
GPU,NVIDIA,TITAN RTX,TITAN RTX,24000000000,1350000000.0,1770000000.0,Gold / Black,266.7,3400.0
GPU,NVIDIA,VCQK4000-PB,Quadro K4000,3000000000,810000000.0,,Black,,0.0
GPU,NVIDIA,VCQM5000-PB,Quadro M5000,8000000000,861000000.0,1038000000.0,Black / Green,267.0,0.0
